2022-03-21/09:02:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:33:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-28/13:34:16		 insurance_021119920_010222.csv: File loaded successfully!!
